# x	y	u	v	flags	mask
6.2992e+00	5.2528e+00	-5.4678e-03	-3.0523e-02	0.0000e+00	0.0000e+00
6.5168e+00	5.2528e+00	7.7486e-02	-4.7856e-05	0.0000e+00	0.0000e+00
6.7344e+00	5.2528e+00	4.4964e-04	-3.7224e-02	0.0000e+00	0.0000e+00
6.9519e+00	5.2528e+00	-1.9904e-02	-3.7234e-02	0.0000e+00	0.0000e+00
7.1695e+00	5.2528e+00	-1.9866e-02	7.7086e-05	0.0000e+00	0.0000e+00
7.3871e+00	5.2528e+00	1.0001e-01	-3.1228e-02	0.0000e+00	0.0000e+00
7.6046e+00	5.2528e+00	7.0639e-02	-2.3359e-02	0.0000e+00	0.0000e+00
7.8222e+00	5.2528e+00	-9.8001e-03	-6.8331e-02	0.0000e+00	0.0000e+00
8.0398e+00	5.2528e+00	-1.5508e-02	-7.9963e-02	0.0000e+00	0.0000e+00
8.2574e+00	5.2528e+00	4.7158e-03	-2.3205e-03	0.0000e+00	0.0000e+00
8.4749e+00	5.2528e+00	-9.6790e-03	-5.9455e-03	0.0000e+00	0.0000e+00
8.6925e+00	5.2528e+00	-5.8026e-03	-7.2271e-03	0.0000e+00	0.0000e+00
8.9101e+00	5.2528e+00	-8.2189e-03	-2.6517e-04	0.0000e+00	0.0000e+00
9.1276e+00	5.2528e+00	1.3237e-02	8.2165e-05	0.0000e+00	0.0000e+00
9.3452e+00	5.2528e+00	3.3354e-02	-3.8168e-02	0.0000e+00	0.0000e+00
9.5628e+00	5.2528e+00	5.0219e-02	-3.4603e-02	0.0000e+00	0.0000e+00
9.7804e+00	5.2528e+00	-8.4468e-03	-0.0000e+00	0.0000e+00	0.0000e+00
9.9979e+00	5.2528e+00	-3.1551e-03	-4.5983e-04	0.0000e+00	0.0000e+00
1.0215e+01	5.2528e+00	1.7507e-02	-6.3326e-03	0.0000e+00	0.0000e+00
1.0433e+01	5.2528e+00	-2.4515e-03	-3.0234e-03	0.0000e+00	0.0000e+00
1.0651e+01	5.2528e+00	-1.0346e-02	-2.9824e-03	0.0000e+00	0.0000e+00
1.0868e+01	5.2528e+00	1.4219e-02	-2.6123e-03	0.0000e+00	0.0000e+00
1.1086e+01	5.2528e+00	8.5340e-03	-5.7609e-04	0.0000e+00	0.0000e+00
1.1303e+01	5.2528e+00	-1.8506e-02	-2.6909e-04	0.0000e+00	0.0000e+00
1.1521e+01	5.2528e+00	-1.6580e-02	-2.3201e-04	0.0000e+00	0.0000e+00
1.1738e+01	5.2528e+00	-1.9468e-03	-1.7470e-02	0.0000e+00	0.0000e+00
1.1956e+01	5.2528e+00	-1.0526e-02	-6.4373e-02	0.0000e+00	0.0000e+00
1.2174e+01	5.2528e+00	-3.6787e-03	-2.0146e-02	0.0000e+00	0.0000e+00
1.2391e+01	5.2528e+00	2.5361e-03	6.7205e-04	0.0000e+00	0.0000e+00
1.2609e+01	5.2528e+00	-2.5098e-03	-2.9758e-03	0.0000e+00	0.0000e+00
1.2826e+01	5.2528e+00	2.5716e-02	-2.8917e-03	0.0000e+00	0.0000e+00
1.3044e+01	5.2528e+00	1.1759e-02	-7.8243e-04	0.0000e+00	0.0000e+00
2.0721e-01	5.0352e+00	-2.4613e-03	-1.7382e-05	0.0000e+00	0.0000e+00
4.2478e-01	5.0352e+00	3.3926e-02	-3.3916e-05	0.0000e+00	0.0000e+00
6.4235e-01	5.0352e+00	-4.6055e-04	3.9089e-04	0.0000e+00	0.0000e+00
8.5993e-01	5.0352e+00	4.4557e-03	8.7505e-04	0.0000e+00	0.0000e+00
1.0775e+00	5.0352e+00	-1.4988e-03	-1.3247e-02	0.0000e+00	0.0000e+00
1.2951e+00	5.0352e+00	1.9189e-03	-1.4144e-03	0.0000e+00	0.0000e+00
1.5126e+00	5.0352e+00	-5.8862e-03	-1.3323e-03	0.0000e+00	0.0000e+00
1.7302e+00	5.0352e+00	-2.0225e-03	-1.4913e-03	0.0000e+00	0.0000e+00
1.9478e+00	5.0352e+00	-9.5436e-03	-1.1039e-03	0.0000e+00	0.0000e+00
2.1654e+00	5.0352e+00	2.0068e-03	-1.4728e-02	1.0000e+00	0.0000e+00
2.3829e+00	5.0352e+00	3.1810e-02	-1.5590e-02	1.0000e+00	0.0000e+00
2.6005e+00	5.0352e+00	-6.5788e-03	-2.8998e-05	0.0000e+00	0.0000e+00
2.8181e+00	5.0352e+00	4.5340e-02	-1.3233e-01	0.0000e+00	0.0000e+00
3.0356e+00	5.0352e+00	6.6505e-02	-1.6472e-02	1.0000e+00	0.0000e+00
3.2532e+00	5.0352e+00	7.2797e-02	-1.1506e-02	1.0000e+00	0.0000e+00
3.4708e+00	5.0352e+00	7.4380e-02	-7.2750e-02	0.0000e+00	0.0000e+00
3.6884e+00	5.0352e+00	8.1920e-02	-8.9258e-03	1.0000e+00	0.0000e+00
3.9059e+00	5.0352e+00	5.5784e-02	-7.6659e-03	1.0000e+00	0.0000e+00
4.1235e+00	5.0352e+00	3.8697e-02	-4.6949e-02	0.0000e+00	0.0000e+00
4.3411e+00	5.0352e+00	6.7766e-02	-4.1354e-02	0.0000e+00	0.0000e+00
4.5586e+00	5.0352e+00	2.7066e-02	-3.5759e-03	1.0000e+00	0.0000e+00
4.7762e+00	5.0352e+00	4.5281e-02	-8.2109e-05	0.0000e+00	0.0000e+00
4.9938e+00	5.0352e+00	-2.8520e-03	4.7113e-04	0.0000e+00	0.0000e+00
5.2114e+00	5.0352e+00	5.7554e-02	-5.2122e-04	0.0000e+00	0.0000e+00
5.4289e+00	5.0352e+00	-2.8497e-02	-0.0000e+00	0.0000e+00	0.0000e+00
5.6465e+00	5.0352e+00	-2.3302e-02	9.8401e-04	0.0000e+00	0.0000e+00
5.8641e+00	5.0352e+00	1.1610e-02	-9.3707e-03	0.0000e+00	0.0000e+00
6.0816e+00	5.0352e+00	1.2563e-01	-4.1513e-04	0.0000e+00	0.0000e+00
6.2992e+00	5.0352e+00	1.0330e-03	-3.6185e-03	0.0000e+00	0.0000e+00
6.5168e+00	5.0352e+00	1.6622e-02	-1.1990e-02	0.0000e+00	0.0000e+00
6.7344e+00	5.0352e+00	2.2148e-02	-5.1113e-03	1.0000e+00	0.0000e+00
6.9519e+00	5.0352e+00	2.2051e-02	-6.0790e-03	1.0000e+00	0.0000e+00
7.1695e+00	5.0352e+00	2.3613e-02	-6.8719e-03	1.0000e+00	0.0000e+00
7.3871e+00	5.0352e+00	4.3579e-02	-1.3293e-02	0.0000e+00	0.0000e+00
7.6046e+00	5.0352e+00	1.5743e-01	-1.5781e-02	0.0000e+00	0.0000e+00
7.8222e+00	5.0352e+00	1.2859e-02	-5.6321e-03	0.0000e+00	0.0000e+00
8.0398e+00	5.0352e+00	5.4134e-02	-6.2275e-03	0.0000e+00	0.0000e+00
8.2574e+00	5.0352e+00	3.9247e-03	-1.3652e-02	0.0000e+00	0.0000e+00
8.4749e+00	5.0352e+00	7.5047e-03	-9.1527e-03	0.0000e+00	0.0000e+00
8.6925e+00	5.0352e+00	-1.2867e-02	-7.2763e-03	0.0000e+00	0.0000e+00
8.9101e+00	5.0352e+00	9.2741e-02	-1.1098e-01	1.0000e+00	0.0000e+00
9.1276e+00	5.0352e+00	-2.3080e-02	-1.2959e-03	0.0000e+00	0.0000e+00
9.3452e+00	5.0352e+00	3.2426e-01	6.2162e-02	1.0000e+00	0.0000e+00
9.5628e+00	5.0352e+00	3.3396e-01	5.9638e-02	1.0000e+00	0.0000e+00
9.7804e+00	5.0352e+00	3.3844e-01	2.2924e-02	1.0000e+00	0.0000e+00
9.9979e+00	5.0352e+00	2.6312e-03	5.2422e-03	0.0000e+00	0.0000e+00
1.0215e+01	5.0352e+00	9.0712e-02	-2.2203e-04	0.0000e+00	0.0000e+00
1.0433e+01	5.0352e+00	-2.6388e-02	1.5155e-03	0.0000e+00	0.0000e+00
1.0651e+01	5.0352e+00	-2.2267e-02	-3.6737e-04	0.0000e+00	0.0000e+00
1.0868e+01	5.0352e+00	1.9820e-03	-1.5691e-03	0.0000e+00	0.0000e+00
1.1086e+01	5.0352e+00	-1.3694e-03	-6.2808e-04	0.0000e+00	0.0000e+00
1.1303e+01	5.0352e+00	-6.4417e-03	1.7024e-05	0.0000e+00	0.0000e+00
1.1521e+01	5.0352e+00	-1.8151e-02	-3.0752e-05	0.0000e+00	0.0000e+00
1.1738e+01	5.0352e+00	-3.7263e-02	-1.6384e-02	0.0000e+00	0.0000e+00
1.1956e+01	5.0352e+00	2.1155e-02	-5.6405e-02	0.0000e+00	0.0000e+00
1.2174e+01	5.0352e+00	-1.2314e-02	-7.1797e-03	0.0000e+00	0.0000e+00
1.2391e+01	5.0352e+00	3.0512e-03	4.6082e-03	0.0000e+00	0.0000e+00
1.2609e+01	5.0352e+00	1.6719e-02	2.3262e-03	0.0000e+00	0.0000e+00
1.2826e+01	5.0352e+00	1.8690e-02	1.1561e-03	0.0000e+00	0.0000e+00
1.3044e+01	5.0352e+00	2.1589e-02	-4.1851e-03	0.0000e+00	0.0000e+00
2.0721e-01	4.8177e+00	-1.4576e-03	2.4145e-03	0.0000e+00	0.0000e+00
4.2478e-01	4.8177e+00	1.6885e-02	2.4706e-03	0.0000e+00	0.0000e+00
6.4235e-01	4.8177e+00	-1.1565e-02	1.7504e-03	0.0000e+00	0.0000e+00
8.5993e-01	4.8177e+00	3.4120e-04	6.5840e-03	1.0000e+00	0.0000e+00
1.0775e+00	4.8177e+00	-2.0580e-04	6.0510e-03	1.0000e+00	0.0000e+00
1.2951e+00	4.8177e+00	-1.3425e-04	-1.2182e-03	1.0000e+00	0.0000e+00
1.5126e+00	4.8177e+00	2.7369e-04	-3.6418e-03	1.0000e+00	0.0000e+00
1.7302e+00	4.8177e+00	2.1000e-03	-8.9269e-03	1.0000e+00	0.0000e+00
1.9478e+00	4.8177e+00	-6.2717e-04	-1.0461e-02	1.0000e+00	0.0000e+00
2.1654e+00	4.8177e+00	1.7773e-03	-1.4123e-02	1.0000e+00	0.0000e+00
2.3829e+00	4.8177e+00	3.1612e-02	-1.4701e-02	1.0000e+00	0.0000e+00
2.6005e+00	4.8177e+00	3.0176e-02	-1.5509e-02	1.0000e+00	0.0000e+00
2.8181e+00	4.8177e+00	3.1977e-02	-1.7488e-02	1.0000e+00	0.0000e+00
3.0356e+00	4.8177e+00	1.2736e+00	1.0220e-02	0.0000e+00	0.0000e+00
3.2532e+00	4.8177e+00	7.3150e-02	-1.1310e-02	1.0000e+00	0.0000e+00
3.4708e+00	4.8177e+00	7.8724e-02	-6.9439e-02	0.0000e+00	0.0000e+00
3.6884e+00	4.8177e+00	1.5491e+00	-4.8059e-02	0.0000e+00	0.0000e+00
3.9059e+00	4.8177e+00	5.4875e-02	-7.9134e-03	1.0000e+00	0.0000e+00
4.1235e+00	4.8177e+00	3.3397e-01	-6.6747e-02	0.0000e+00	0.0000e+00
4.3411e+00	4.8177e+00	5.9998e-02	-5.6894e-03	1.0000e+00	0.0000e+00
4.5586e+00	4.8177e+00	2.8208e-02	-4.5498e-03	1.0000e+00	0.0000e+00
4.7762e+00	4.8177e+00	1.9260e-02	-4.5982e-03	1.0000e+00	0.0000e+00
4.9938e+00	4.8177e+00	1.0909e-02	-6.1134e-03	1.0000e+00	0.0000e+00
5.2114e+00	4.8177e+00	9.5102e-03	-9.5652e-03	1.0000e+00	0.0000e+00
5.4289e+00	4.8177e+00	-2.1756e-02	-1.8834e-05	0.0000e+00	0.0000e+00
5.6465e+00	4.8177e+00	-4.5100e-02	-5.3026e-04	0.0000e+00	0.0000e+00
5.8641e+00	4.8177e+00	2.1164e-03	-2.2598e-02	0.0000e+00	0.0000e+00
6.0816e+00	4.8177e+00	6.1517e-02	-1.9276e-03	0.0000e+00	0.0000e+00
6.2992e+00	4.8177e+00	-2.7965e-02	2.4160e-02	0.0000e+00	0.0000e+00
6.5168e+00	4.8177e+00	8.2478e-03	3.3191e-03	0.0000e+00	0.0000e+00
6.7344e+00	4.8177e+00	1.9502e-01	-1.6580e-02	0.0000e+00	0.0000e+00
6.9519e+00	4.8177e+00	1.6777e-02	-9.5176e-04	0.0000e+00	0.0000e+00
7.1695e+00	4.8177e+00	2.9306e-02	-1.6503e-02	0.0000e+00	0.0000e+00
7.3871e+00	4.8177e+00	9.1832e-05	-4.9528e-03	0.0000e+00	0.0000e+00
7.6046e+00	4.8177e+00	1.3717e-02	-1.0438e-02	0.0000e+00	0.0000e+00
7.8222e+00	4.8177e+00	1.8395e-03	-1.2784e-02	0.0000e+00	0.0000e+00
8.0398e+00	4.8177e+00	-1.4011e-02	-3.9788e-03	0.0000e+00	0.0000e+00
8.2574e+00	4.8177e+00	1.3525e-01	-1.1388e-02	0.0000e+00	0.0000e+00
8.4749e+00	4.8177e+00	2.5725e-02	-1.5279e-02	0.0000e+00	0.0000e+00
8.6925e+00	4.8177e+00	1.3505e-02	-7.0057e-03	1.0000e+00	0.0000e+00
8.9101e+00	4.8177e+00	1.9238e-02	-1.4565e-02	0.0000e+00	0.0000e+00
9.1276e+00	4.8177e+00	-2.5825e-02	5.8640e-05	0.0000e+00	0.0000e+00
9.3452e+00	4.8177e+00	-1.3565e-01	5.0627e-02	0.0000e+00	0.0000e+00
9.5628e+00	4.8177e+00	3.6136e+00	-5.2276e+00	0.0000e+00	0.0000e+00
9.7804e+00	4.8177e+00	3.3978e-01	2.1767e-02	1.0000e+00	0.0000e+00
9.9979e+00	4.8177e+00	3.3235e-01	-5.3037e-02	1.0000e+00	0.0000e+00
1.0215e+01	4.8177e+00	1.2694e-03	-5.7119e-02	0.0000e+00	0.0000e+00
1.0433e+01	4.8177e+00	2.4192e-01	4.5009e-02	1.0000e+00	0.0000e+00
1.0651e+01	4.8177e+00	-3.0330e-02	-1.2427e-02	1.0000e+00	0.0000e+00
1.0868e+01	4.8177e+00	1.1420e-03	-1.2932e-01	1.0000e+00	0.0000e+00
1.1086e+01	4.8177e+00	-4.1020e-03	-1.2734e-01	1.0000e+00	0.0000e+00
1.1303e+01	4.8177e+00	-2.0073e-03	1.7284e-02	0.0000e+00	0.0000e+00
1.1521e+01	4.8177e+00	-7.6009e-02	-9.6857e-02	0.0000e+00	0.0000e+00
1.1738e+01	4.8177e+00	-1.8999e-04	-3.3734e-03	0.0000e+00	0.0000e+00
1.1956e+01	4.8177e+00	1.9283e-02	-6.6147e-04	0.0000e+00	0.0000e+00
1.2174e+01	4.8177e+00	7.6998e-03	-1.5654e-04	0.0000e+00	0.0000e+00
1.2391e+01	4.8177e+00	4.5447e-03	-8.0422e-04	0.0000e+00	0.0000e+00
1.2609e+01	4.8177e+00	-3.8581e-04	-2.8287e-03	0.0000e+00	0.0000e+00
1.2826e+01	4.8177e+00	-2.4427e-02	-4.3155e-03	0.0000e+00	0.0000e+00
1.3044e+01	4.8177e+00	-2.0281e-03	-5.1613e-03	0.0000e+00	0.0000e+00
2.0721e-01	4.6001e+00	-1.7372e-04	7.0924e-04	0.0000e+00	0.0000e+00
4.2478e-01	4.6001e+00	6.0064e-02	2.8498e-01	1.0000e+00	0.0000e+00
6.4235e-01	4.6001e+00	-3.0268e-02	2.9363e-04	0.0000e+00	0.0000e+00
8.5993e-01	4.6001e+00	1.6461e-04	-1.7433e-04	0.0000e+00	0.0000e+00
1.0775e+00	4.6001e+00	4.8094e-05	-1.5462e-04	0.0000e+00	0.0000e+00
1.2951e+00	4.6001e+00	-2.6973e-04	-2.5086e-04	0.0000e+00	0.0000e+00
1.5126e+00	4.6001e+00	-1.1881e-01	-4.2737e-03	0.0000e+00	0.0000e+00
1.7302e+00	4.6001e+00	6.8064e-03	4.1592e-04	0.0000e+00	0.0000e+00
1.9478e+00	4.6001e+00	4.4168e-02	-2.1764e-03	0.0000e+00	0.0000e+00
2.1654e+00	4.6001e+00	-4.0516e-04	-3.0795e-03	0.0000e+00	0.0000e+00
2.3829e+00	4.6001e+00	3.0656e-02	-1.8290e-01	0.0000e+00	0.0000e+00
2.6005e+00	4.6001e+00	1.6410e-04	-9.7514e-02	0.0000e+00	0.0000e+00
2.8181e+00	4.6001e+00	-1.8886e-03	-1.1474e-03	0.0000e+00	0.0000e+00
3.0356e+00	4.6001e+00	-6.8832e-03	-1.9739e-03	0.0000e+00	0.0000e+00
3.2532e+00	4.6001e+00	-1.3862e-01	8.6110e-04	0.0000e+00	0.0000e+00
3.4708e+00	4.6001e+00	4.4269e-04	-5.8488e-04	0.0000e+00	0.0000e+00
3.6884e+00	4.6001e+00	2.4268e-02	-4.4998e-03	0.0000e+00	0.0000e+00
3.9059e+00	4.6001e+00	1.6227e-01	-3.5336e-04	0.0000e+00	0.0000e+00
4.1235e+00	4.6001e+00	1.6667e-05	-1.7009e-05	0.0000e+00	0.0000e+00
4.3411e+00	4.6001e+00	6.5894e-04	3.5812e-04	0.0000e+00	0.0000e+00
4.5586e+00	4.6001e+00	-9.5175e-03	4.6602e-04	0.0000e+00	0.0000e+00
4.7762e+00	4.6001e+00	4.6044e-05	-1.2286e-02	0.0000e+00	0.0000e+00
4.9938e+00	4.6001e+00	5.8175e-02	8.5482e-06	0.0000e+00	0.0000e+00
5.2114e+00	4.6001e+00	2.6900e-04	-1.0599e-03	0.0000e+00	0.0000e+00
5.4289e+00	4.6001e+00	-4.9280e-03	-3.4933e-03	0.0000e+00	0.0000e+00
5.6465e+00	4.6001e+00	-1.4339e-03	-1.4368e-02	0.0000e+00	0.0000e+00
5.8641e+00	4.6001e+00	-1.1114e-02	-2.3595e-02	0.0000e+00	0.0000e+00
6.0816e+00	4.6001e+00	2.2709e-03	1.9370e-03	0.0000e+00	0.0000e+00
6.2992e+00	4.6001e+00	-1.6253e-02	2.8224e-03	0.0000e+00	0.0000e+00
6.5168e+00	4.6001e+00	3.0964e-02	1.5319e-02	0.0000e+00	0.0000e+00
6.7344e+00	4.6001e+00	1.7058e-01	-1.9726e-02	0.0000e+00	0.0000e+00
6.9519e+00	4.6001e+00	8.2791e-02	1.2734e-03	0.0000e+00	0.0000e+00
7.1695e+00	4.6001e+00	3.1649e-04	-3.4623e-04	0.0000e+00	0.0000e+00
7.3871e+00	4.6001e+00	1.3432e-02	-1.9064e-06	0.0000e+00	0.0000e+00
7.6046e+00	4.6001e+00	3.9902e-02	6.8936e-05	0.0000e+00	0.0000e+00
7.8222e+00	4.6001e+00	3.0751e-03	1.4185e-05	0.0000e+00	0.0000e+00
8.0398e+00	4.6001e+00	-1.2188e-02	-5.0449e-05	0.0000e+00	0.0000e+00
8.2574e+00	4.6001e+00	2.7185e-02	-1.1748e-03	0.0000e+00	0.0000e+00
8.4749e+00	4.6001e+00	-8.2029e-03	-2.4934e-05	0.0000e+00	0.0000e+00
8.6925e+00	4.6001e+00	-8.3856e-02	-3.0437e-05	0.0000e+00	0.0000e+00
8.9101e+00	4.6001e+00	-3.8291e-02	7.8184e-03	0.0000e+00	0.0000e+00
9.1276e+00	4.6001e+00	4.1105e-02	5.0593e-04	0.0000e+00	0.0000e+00
9.3452e+00	4.6001e+00	2.2252e-01	-1.0018e-01	1.0000e+00	0.0000e+00
9.5628e+00	4.6001e+00	-6.2114e-03	2.5324e-05	0.0000e+00	0.0000e+00
9.7804e+00	4.6001e+00	5.2357e+00	6.1085e-01	0.0000e+00	0.0000e+00
9.9979e+00	4.6001e+00	9.1821e-04	2.9861e-04	0.0000e+00	0.0000e+00
1.0215e+01	4.6001e+00	2.0685e-03	-7.1820e-04	0.0000e+00	0.0000e+00
1.0433e+01	4.6001e+00	-1.7395e-02	-1.2938e-04	0.0000e+00	0.0000e+00
1.0651e+01	4.6001e+00	-9.1183e-03	-7.1022e-05	0.0000e+00	0.0000e+00
1.0868e+01	4.6001e+00	3.6921e-03	-6.5902e-03	0.0000e+00	0.0000e+00
1.1086e+01	4.6001e+00	4.8482e-03	-1.8183e-03	0.0000e+00	0.0000e+00
1.1303e+01	4.6001e+00	-9.0510e-03	-3.5636e-03	0.0000e+00	0.0000e+00
1.1521e+01	4.6001e+00	-2.3491e-02	-2.3047e-04	0.0000e+00	0.0000e+00
1.1738e+01	4.6001e+00	3.8445e-02	-2.2227e-03	0.0000e+00	0.0000e+00
1.1956e+01	4.6001e+00	1.4539e-02	2.4720e-03	0.0000e+00	0.0000e+00
1.2174e+01	4.6001e+00	3.2506e-03	3.6102e-03	0.0000e+00	0.0000e+00
1.2391e+01	4.6001e+00	5.4451e-03	-1.1830e-03	0.0000e+00	0.0000e+00
1.2609e+01	4.6001e+00	2.8968e-03	-8.7759e-04	0.0000e+00	0.0000e+00
1.2826e+01	4.6001e+00	2.3781e-02	-1.2091e-03	0.0000e+00	0.0000e+00
1.3044e+01	4.6001e+00	1.4873e-02	-1.2831e-03	0.0000e+00	0.0000e+00
2.0721e-01	4.3825e+00	1.2613e-02	4.2798e-02	0.0000e+00	0.0000e+00
4.2478e-01	4.3825e+00	-4.2013e-03	9.2886e-03	0.0000e+00	0.0000e+00
6.4235e-01	4.3825e+00	-1.1987e-03	-9.5602e-06	0.0000e+00	0.0000e+00
8.5993e-01	4.3825e+00	8.5350e-03	-4.9006e-04	0.0000e+00	0.0000e+00
1.0775e+00	4.3825e+00	4.8388e-02	-1.3594e-02	0.0000e+00	0.0000e+00
1.2951e+00	4.3825e+00	-3.7652e-02	1.0998e-02	0.0000e+00	0.0000e+00
1.5126e+00	4.3825e+00	-1.0182e-03	-5.1016e-06	0.0000e+00	0.0000e+00
1.7302e+00	4.3825e+00	1.4754e-04	-2.3771e-04	0.0000e+00	0.0000e+00
1.9478e+00	4.3825e+00	3.7835e-02	-3.1091e-03	0.0000e+00	0.0000e+00
2.1654e+00	4.3825e+00	-9.2866e-05	-5.2498e-04	0.0000e+00	0.0000e+00
2.3829e+00	4.3825e+00	1.8311e-02	-4.2625e-05	0.0000e+00	0.0000e+00
2.6005e+00	4.3825e+00	4.7760e-04	1.4027e-03	0.0000e+00	0.0000e+00
2.8181e+00	4.3825e+00	-7.1317e-04	1.6807e-03	0.0000e+00	0.0000e+00
3.0356e+00	4.3825e+00	-4.8958e-03	-1.1165e-04	0.0000e+00	0.0000e+00
3.2532e+00	4.3825e+00	-1.0685e-01	2.4491e-04	0.0000e+00	0.0000e+00
3.4708e+00	4.3825e+00	-1.4267e-04	3.0604e-04	0.0000e+00	0.0000e+00
3.6884e+00	4.3825e+00	5.5775e-02	-2.3581e-04	0.0000e+00	0.0000e+00
3.9059e+00	4.3825e+00	1.3118e-01	-3.0648e-05	0.0000e+00	0.0000e+00
4.1235e+00	4.3825e+00	-2.7629e-05	-0.0000e+00	0.0000e+00	0.0000e+00
4.3411e+00	4.3825e+00	-1.2530e-03	-3.1176e-07	0.0000e+00	0.0000e+00
4.5586e+00	4.3825e+00	-1.7455e-04	-3.8889e-05	0.0000e+00	0.0000e+00
4.7762e+00	4.3825e+00	-9.2363e-02	-1.9880e-04	0.0000e+00	0.0000e+00
4.9938e+00	4.3825e+00	8.6196e-02	1.2459e-02	0.0000e+00	0.0000e+00
5.2114e+00	4.3825e+00	2.8702e-02	4.9036e-02	0.0000e+00	0.0000e+00
5.4289e+00	4.3825e+00	9.4385e-03	-6.3383e-03	0.0000e+00	0.0000e+00
5.6465e+00	4.3825e+00	1.4536e-02	-3.0110e-03	0.0000e+00	0.0000e+00
5.8641e+00	4.3825e+00	1.0551e-02	-6.4118e-03	0.0000e+00	0.0000e+00
6.0816e+00	4.3825e+00	-1.5414e-03	6.4220e-04	0.0000e+00	0.0000e+00
6.2992e+00	4.3825e+00	-1.6066e-02	3.4119e-04	0.0000e+00	0.0000e+00
6.5168e+00	4.3825e+00	-1.2109e-03	-6.5830e-04	0.0000e+00	0.0000e+00
6.7344e+00	4.3825e+00	-3.6745e-03	2.9220e-03	0.0000e+00	0.0000e+00
6.9519e+00	4.3825e+00	-3.4480e-03	5.2412e-03	0.0000e+00	0.0000e+00
7.1695e+00	4.3825e+00	7.1502e-03	5.8547e-03	0.0000e+00	0.0000e+00
7.3871e+00	4.3825e+00	4.9592e-02	1.4498e-03	0.0000e+00	0.0000e+00
7.6046e+00	4.3825e+00	-1.1486e-05	1.0297e-04	0.0000e+00	0.0000e+00
7.8222e+00	4.3825e+00	-1.6216e-03	5.4114e-04	0.0000e+00	0.0000e+00
8.0398e+00	4.3825e+00	1.9757e-02	-7.6550e-04	0.0000e+00	0.0000e+00
8.2574e+00	4.3825e+00	-1.1171e-03	3.2625e-03	0.0000e+00	0.0000e+00
8.4749e+00	4.3825e+00	6.3862e-03	3.9006e-03	0.0000e+00	0.0000e+00
8.6925e+00	4.3825e+00	-7.0652e-02	-5.6368e-03	0.0000e+00	0.0000e+00
8.9101e+00	4.3825e+00	1.7882e-03	9.8337e-03	0.0000e+00	0.0000e+00
9.1276e+00	4.3825e+00	3.0597e-02	4.3976e-03	0.0000e+00	0.0000e+00
9.3452e+00	4.3825e+00	-3.6616e-02	1.5149e-03	0.0000e+00	0.0000e+00
9.5628e+00	4.3825e+00	3.9198e-03	-1.2460e-03	0.0000e+00	0.0000e+00
9.7804e+00	4.3825e+00	-3.2244e-02	-6.7921e-03	0.0000e+00	0.0000e+00
9.9979e+00	4.3825e+00	1.3173e-03	-1.3121e-03	0.0000e+00	0.0000e+00
1.0215e+01	4.3825e+00	-8.6080e-03	3.3395e-05	0.0000e+00	0.0000e+00
1.0433e+01	4.3825e+00	-1.1458e-02	2.3796e-05	0.0000e+00	0.0000e+00
1.0651e+01	4.3825e+00	-1.0641e-02	-7.3569e-05	0.0000e+00	0.0000e+00
1.0868e+01	4.3825e+00	3.7410e-03	-1.2703e-02	0.0000e+00	0.0000e+00
1.1086e+01	4.3825e+00	6.0727e-03	-1.5252e-04	0.0000e+00	0.0000e+00
1.1303e+01	4.3825e+00	-5.9250e-03	-1.6922e-04	0.0000e+00	0.0000e+00
1.1521e+01	4.3825e+00	-9.8999e-03	-1.9520e-04	0.0000e+00	0.0000e+00
1.1738e+01	4.3825e+00	4.3428e-02	2.3356e-03	0.0000e+00	0.0000e+00
1.1956e+01	4.3825e+00	-1.9289e-03	8.3668e-05	0.0000e+00	0.0000e+00
1.2174e+01	4.3825e+00	-2.6035e-03	-1.4833e-03	0.0000e+00	0.0000e+00
1.2391e+01	4.3825e+00	-2.4971e-02	-8.5152e-03	0.0000e+00	0.0000e+00
1.2609e+01	4.3825e+00	-1.8188e-03	-9.9103e-03	0.0000e+00	0.0000e+00
1.2826e+01	4.3825e+00	1.1931e-03	-5.8264e-03	0.0000e+00	0.0000e+00
1.3044e+01	4.3825e+00	6.0609e-03	-9.5100e-03	0.0000e+00	0.0000e+00
2.0721e-01	4.1649e+00	-9.6631e-06	1.9983e-03	0.0000e+00	0.0000e+00
4.2478e-01	4.1649e+00	-2.7556e-03	1.0910e-04	0.0000e+00	0.0000e+00
6.4235e-01	4.1649e+00	-7.2481e-05	-7.6731e-06	0.0000e+00	0.0000e+00
8.5993e-01	4.1649e+00	1.1970e-03	-1.2934e-04	0.0000e+00	0.0000e+00
1.0775e+00	4.1649e+00	8.5939e-02	-2.2990e-02	0.0000e+00	0.0000e+00
1.2951e+00	4.1649e+00	-2.7834e-02	8.1045e-03	0.0000e+00	0.0000e+00
1.5126e+00	4.1649e+00	-4.0632e-04	9.0673e-04	0.0000e+00	0.0000e+00
1.7302e+00	4.1649e+00	-3.9138e-04	5.5966e-02	0.0000e+00	0.0000e+00
1.9478e+00	4.1649e+00	-4.2156e-03	-6.6605e-03	0.0000e+00	0.0000e+00
2.1654e+00	4.1649e+00	-3.3105e-02	-5.2536e-03	0.0000e+00	0.0000e+00
2.3829e+00	4.1649e+00	1.2735e-02	-4.4709e-03	0.0000e+00	0.0000e+00
2.6005e+00	4.1649e+00	4.0244e-03	-2.5898e-03	0.0000e+00	0.0000e+00
