# x	y	u	v	flags	mask
7.3871e+00	5.2528e+00	-1.1772e-03	6.6566e-03	1.0000e+00	0.0000e+00
7.6046e+00	5.2528e+00	-1.2452e-03	6.1095e-03	1.0000e+00	0.0000e+00
7.8222e+00	5.2528e+00	-1.2316e-03	5.5878e-03	1.0000e+00	0.0000e+00
8.0398e+00	5.2528e+00	-1.1947e-03	5.1265e-03	1.0000e+00	0.0000e+00
8.2574e+00	5.2528e+00	-1.1807e-03	4.7585e-03	1.0000e+00	0.0000e+00
8.4749e+00	5.2528e+00	-1.2280e-03	4.5113e-03	1.0000e+00	0.0000e+00
8.6925e+00	5.2528e+00	-1.3670e-03	4.4029e-03	1.0000e+00	0.0000e+00
8.9101e+00	5.2528e+00	-1.6177e-03	4.4399e-03	1.0000e+00	0.0000e+00
9.1276e+00	5.2528e+00	-1.9858e-03	4.6164e-03	1.0000e+00	0.0000e+00
9.3452e+00	5.2528e+00	-2.4598e-03	4.9145e-03	1.0000e+00	0.0000e+00
9.5628e+00	5.2528e+00	-3.0144e-03	5.3083e-03	1.0000e+00	0.0000e+00
9.7804e+00	5.2528e+00	-3.6131e-03	5.7695e-03	1.0000e+00	0.0000e+00
9.9979e+00	5.2528e+00	-4.2139e-03	6.2709e-03	1.0000e+00	0.0000e+00
1.0215e+01	5.2528e+00	-4.7747e-03	6.7900e-03	1.0000e+00	0.0000e+00
1.0433e+01	5.2528e+00	-5.2595e-03	7.3117e-03	1.0000e+00	0.0000e+00
1.0651e+01	5.2528e+00	-5.6438e-03	7.8286e-03	1.0000e+00	0.0000e+00
1.0868e+01	5.2528e+00	-5.9195e-03	8.3431e-03	1.0000e+00	0.0000e+00
1.1086e+01	5.2528e+00	-6.0923e-03	8.8634e-03	1.0000e+00	0.0000e+00
1.1303e+01	5.2528e+00	-6.1779e-03	9.3913e-03	1.0000e+00	0.0000e+00
1.1521e+01	5.2528e+00	-6.1986e-03	9.9280e-03	1.0000e+00	0.0000e+00
1.1738e+01	5.2528e+00	-6.1788e-03	1.0471e-02	1.0000e+00	0.0000e+00
1.1956e+01	5.2528e+00	-6.1399e-03	1.0986e-02	1.0000e+00	0.0000e+00
1.2174e+01	5.2528e+00	-6.0991e-03	1.1469e-02	1.0000e+00	0.0000e+00
1.2391e+01	5.2528e+00	-6.0666e-03	1.1910e-02	1.0000e+00	0.0000e+00
1.2609e+01	5.2528e+00	-6.0466e-03	1.2150e-02	1.0000e+00	0.0000e+00
1.2826e+01	5.2528e+00	-6.0327e-03	1.2372e-02	1.0000e+00	0.0000e+00
1.3044e+01	5.2528e+00	-6.0254e-03	1.2563e-02	1.0000e+00	0.0000e+00
2.0721e-01	5.0352e+00	2.7566e-02	-7.8065e-03	1.0000e+00	0.0000e+00
4.2478e-01	5.0352e+00	2.9183e-02	-7.0140e-03	1.0000e+00	0.0000e+00
6.4235e-01	5.0352e+00	3.1280e-02	-6.0480e-03	1.0000e+00	0.0000e+00
8.5993e-01	5.0352e+00	3.3873e-02	-4.9373e-03	1.0000e+00	0.0000e+00
1.0775e+00	5.0352e+00	3.8716e-02	-2.8934e-03	1.0000e+00	0.0000e+00
1.2951e+00	5.0352e+00	4.4842e-02	-4.9991e-04	1.0000e+00	0.0000e+00
1.5126e+00	5.0352e+00	5.2328e-02	2.2079e-03	1.0000e+00	0.0000e+00
1.7302e+00	5.0352e+00	6.1161e-02	5.1885e-03	1.0000e+00	0.0000e+00
1.9478e+00	5.0352e+00	7.0964e-02	8.2414e-03	1.0000e+00	0.0000e+00
2.1654e+00	5.0352e+00	8.1357e-02	1.1248e-02	1.0000e+00	0.0000e+00
2.3829e+00	5.0352e+00	9.1786e-02	1.4078e-02	1.0000e+00	0.0000e+00
2.6005e+00	5.0352e+00	1.0158e-01	1.6587e-02	1.0000e+00	0.0000e+00
2.8181e+00	5.0352e+00	1.1000e-01	1.8660e-02	1.0000e+00	0.0000e+00
3.0356e+00	5.0352e+00	1.1629e-01	2.0205e-02	1.0000e+00	0.0000e+00
3.2532e+00	5.0352e+00	1.1983e-01	2.1162e-02	1.0000e+00	0.0000e+00
3.4708e+00	5.0352e+00	1.2018e-01	2.1516e-02	1.0000e+00	0.0000e+00
3.6884e+00	5.0352e+00	1.1719e-01	2.1300e-02	1.0000e+00	0.0000e+00
3.9059e+00	5.0352e+00	1.1098e-01	2.0583e-02	1.0000e+00	0.0000e+00
4.1235e+00	5.0352e+00	1.0196e-01	1.9478e-02	1.0000e+00	0.0000e+00
4.3411e+00	5.0352e+00	9.0786e-02	1.8114e-02	1.0000e+00	0.0000e+00
4.5586e+00	5.0352e+00	7.8269e-02	1.6628e-02	1.0000e+00	0.0000e+00
4.7762e+00	5.0352e+00	6.5268e-02	1.5144e-02	1.0000e+00	0.0000e+00
4.9938e+00	5.0352e+00	5.2558e-02	1.3761e-02	1.0000e+00	0.0000e+00
5.2114e+00	5.0352e+00	4.0787e-02	1.2545e-02	1.0000e+00	0.0000e+00
5.4289e+00	5.0352e+00	3.0419e-02	1.1531e-02	1.0000e+00	0.0000e+00
5.6465e+00	5.0352e+00	2.1708e-02	1.0715e-02	1.0000e+00	0.0000e+00
5.8641e+00	5.0352e+00	1.4717e-02	1.0068e-02	1.0000e+00	0.0000e+00
6.0816e+00	5.0352e+00	9.3557e-03	9.5457e-03	1.0000e+00	0.0000e+00
6.2992e+00	5.0352e+00	5.4285e-03	9.0970e-03	1.0000e+00	0.0000e+00
6.5168e+00	5.0352e+00	2.6918e-03	8.6746e-03	1.0000e+00	0.0000e+00
6.7344e+00	5.0352e+00	8.8579e-04	8.2415e-03	1.0000e+00	0.0000e+00
6.9519e+00	5.0352e+00	-2.2889e-04	7.7750e-03	1.0000e+00	0.0000e+00
7.1695e+00	5.0352e+00	-8.5242e-04	7.2694e-03	1.0000e+00	0.0000e+00
7.3871e+00	5.0352e+00	-1.1469e-03	6.7354e-03	1.0000e+00	0.0000e+00
7.6046e+00	5.0352e+00	-1.2395e-03	6.1966e-03	1.0000e+00	0.0000e+00
7.8222e+00	5.0352e+00	-1.2276e-03	5.6865e-03	1.0000e+00	0.0000e+00
8.0398e+00	5.0352e+00	-1.1871e-03	5.2426e-03	1.0000e+00	0.0000e+00
8.2574e+00	5.0352e+00	-1.1781e-03	4.9012e-03	1.0000e+00	0.0000e+00
8.4749e+00	5.0352e+00	-1.2494e-03	4.6918e-03	1.0000e+00	0.0000e+00
8.6925e+00	5.0352e+00	-1.4389e-03	4.6344e-03	1.0000e+00	0.0000e+00
8.9101e+00	5.0352e+00	-1.7704e-03	4.7362e-03	1.0000e+00	0.0000e+00
9.1276e+00	5.0352e+00	-2.2507e-03	4.9908e-03	1.0000e+00	0.0000e+00
9.3452e+00	5.0352e+00	-2.8641e-03	5.3779e-03	1.0000e+00	0.0000e+00
9.5628e+00	5.0352e+00	-3.5753e-03	5.8676e-03	1.0000e+00	0.0000e+00
9.7804e+00	5.0352e+00	-4.3353e-03	6.4280e-03	1.0000e+00	0.0000e+00
9.9979e+00	5.0352e+00	-5.0881e-03	7.0283e-03	1.0000e+00	0.0000e+00
1.0215e+01	5.0352e+00	-5.7783e-03	7.6435e-03	1.0000e+00	0.0000e+00
1.0433e+01	5.0352e+00	-6.3581e-03	8.2576e-03	1.0000e+00	0.0000e+00
1.0651e+01	5.0352e+00	-6.7950e-03	8.8634e-03	1.0000e+00	0.0000e+00
1.0868e+01	5.0352e+00	-7.0797e-03	9.4660e-03	1.0000e+00	0.0000e+00
1.1086e+01	5.0352e+00	-7.2220e-03	1.0078e-02	1.0000e+00	0.0000e+00
1.1303e+01	5.0352e+00	-7.2464e-03	1.0703e-02	1.0000e+00	0.0000e+00
1.1521e+01	5.0352e+00	-7.1852e-03	1.1341e-02	1.0000e+00	0.0000e+00
1.1738e+01	5.0352e+00	-7.0740e-03	1.1992e-02	1.0000e+00	0.0000e+00
1.1956e+01	5.0352e+00	-6.9460e-03	1.2613e-02	1.0000e+00	0.0000e+00
1.2174e+01	5.0352e+00	-6.8257e-03	1.3198e-02	1.0000e+00	0.0000e+00
1.2391e+01	5.0352e+00	-6.7276e-03	1.3736e-02	1.0000e+00	0.0000e+00
1.2609e+01	5.0352e+00	-6.6711e-03	1.4029e-02	1.0000e+00	0.0000e+00
1.2826e+01	5.0352e+00	-6.6272e-03	1.4299e-02	1.0000e+00	0.0000e+00
1.3044e+01	5.0352e+00	-6.5971e-03	1.4533e-02	1.0000e+00	0.0000e+00
2.0721e-01	4.8177e+00	2.8100e-02	-9.5961e-03	1.0000e+00	0.0000e+00
4.2478e-01	4.8177e+00	3.0321e-02	-8.7065e-03	1.0000e+00	0.0000e+00
6.4235e-01	4.8177e+00	3.3166e-02	-7.6288e-03	1.0000e+00	0.0000e+00
8.5993e-01	4.8177e+00	3.6638e-02	-6.3991e-03	1.0000e+00	0.0000e+00
1.0775e+00	4.8177e+00	4.3099e-02	-4.1367e-03	1.0000e+00	0.0000e+00
1.2951e+00	4.8177e+00	5.1184e-02	-1.5080e-03	1.0000e+00	0.0000e+00
1.5126e+00	4.8177e+00	6.0993e-02	1.4416e-03	1.0000e+00	0.0000e+00
1.7302e+00	4.8177e+00	7.2484e-02	4.6784e-03	1.0000e+00	0.0000e+00
1.9478e+00	4.8177e+00	8.5137e-02	7.9774e-03	1.0000e+00	0.0000e+00
2.1654e+00	4.8177e+00	9.8482e-02	1.1212e-02	1.0000e+00	0.0000e+00
2.3829e+00	4.8177e+00	1.1184e-01	1.4249e-02	1.0000e+00	0.0000e+00
2.6005e+00	4.8177e+00	1.2442e-01	1.6937e-02	1.0000e+00	0.0000e+00
2.8181e+00	4.8177e+00	1.3527e-01	1.9157e-02	1.0000e+00	0.0000e+00
3.0356e+00	4.8177e+00	1.4344e-01	2.0820e-02	1.0000e+00	0.0000e+00
3.2532e+00	4.8177e+00	1.4815e-01	2.1847e-02	1.0000e+00	0.0000e+00
3.4708e+00	4.8177e+00	1.4891e-01	2.2228e-02	1.0000e+00	0.0000e+00
3.6884e+00	4.8177e+00	1.4549e-01	2.1998e-02	1.0000e+00	0.0000e+00
3.9059e+00	4.8177e+00	1.3804e-01	2.1231e-02	1.0000e+00	0.0000e+00
4.1235e+00	4.8177e+00	1.2704e-01	2.0049e-02	1.0000e+00	0.0000e+00
4.3411e+00	4.8177e+00	1.1331e-01	1.8592e-02	1.0000e+00	0.0000e+00
4.5586e+00	4.8177e+00	9.7876e-02	1.7001e-02	1.0000e+00	0.0000e+00
4.7762e+00	4.8177e+00	8.1822e-02	1.5421e-02	1.0000e+00	0.0000e+00
4.9938e+00	4.8177e+00	6.6085e-02	1.3955e-02	1.0000e+00	0.0000e+00
5.2114e+00	4.8177e+00	5.1472e-02	1.2675e-02	1.0000e+00	0.0000e+00
5.4289e+00	4.8177e+00	3.8557e-02	1.1616e-02	1.0000e+00	0.0000e+00
5.6465e+00	4.8177e+00	2.7683e-02	1.0773e-02	1.0000e+00	0.0000e+00
5.8641e+00	4.8177e+00	1.8931e-02	1.0114e-02	1.0000e+00	0.0000e+00
6.0816e+00	4.8177e+00	1.2195e-02	9.5924e-03	1.0000e+00	0.0000e+00
6.2992e+00	4.8177e+00	7.2355e-03	9.1515e-03	1.0000e+00	0.0000e+00
6.5168e+00	4.8177e+00	3.7636e-03	8.7404e-03	1.0000e+00	0.0000e+00
6.7344e+00	4.8177e+00	1.4636e-03	8.3192e-03	1.0000e+00	0.0000e+00
6.9519e+00	4.8177e+00	4.2763e-05	7.8631e-03	1.0000e+00	0.0000e+00
7.1695e+00	4.8177e+00	-7.5169e-04	7.3665e-03	1.0000e+00	0.0000e+00
7.3871e+00	4.8177e+00	-1.1248e-03	6.8404e-03	1.0000e+00	0.0000e+00
7.6046e+00	4.8177e+00	-1.2395e-03	6.3097e-03	1.0000e+00	0.0000e+00
7.8222e+00	4.8177e+00	-1.2203e-03	5.8105e-03	1.0000e+00	0.0000e+00
8.0398e+00	4.8177e+00	-1.1661e-03	5.3840e-03	1.0000e+00	0.0000e+00
8.2574e+00	4.8177e+00	-1.1537e-03	5.0707e-03	1.0000e+00	0.0000e+00
8.4749e+00	4.8177e+00	-1.2497e-03	4.9052e-03	1.0000e+00	0.0000e+00
8.6925e+00	4.8177e+00	-1.5024e-03	4.9113e-03	1.0000e+00	0.0000e+00
8.9101e+00	4.8177e+00	-1.9424e-03	5.0973e-03	1.0000e+00	0.0000e+00
9.1276e+00	4.8177e+00	-2.5784e-03	5.4566e-03	1.0000e+00	0.0000e+00
9.3452e+00	4.8177e+00	-3.3917e-03	5.9652e-03	1.0000e+00	0.0000e+00
9.5628e+00	4.8177e+00	-4.3327e-03	6.5879e-03	1.0000e+00	0.0000e+00
9.7804e+00	4.8177e+00	-5.3359e-03	7.2872e-03	1.0000e+00	0.0000e+00
9.9979e+00	4.8177e+00	-6.3151e-03	8.0220e-03	1.0000e+00	0.0000e+00
1.0215e+01	4.8177e+00	-7.1967e-03	8.7588e-03	1.0000e+00	0.0000e+00
1.0433e+01	4.8177e+00	-7.9164e-03	9.4859e-03	1.0000e+00	0.0000e+00
1.0651e+01	4.8177e+00	-8.4294e-03	1.0196e-02	1.0000e+00	0.0000e+00
1.0868e+01	4.8177e+00	-8.7219e-03	1.0897e-02	1.0000e+00	0.0000e+00
1.1086e+01	4.8177e+00	-8.8111e-03	1.1609e-02	1.0000e+00	0.0000e+00
1.1303e+01	4.8177e+00	-8.7323e-03	1.2337e-02	1.0000e+00	0.0000e+00
1.1521e+01	4.8177e+00	-8.5436e-03	1.3094e-02	1.0000e+00	0.0000e+00
1.1738e+01	4.8177e+00	-8.2951e-03	1.3884e-02	1.0000e+00	0.0000e+00
1.1956e+01	4.8177e+00	-8.0347e-03	1.4642e-02	1.0000e+00	0.0000e+00
1.2174e+01	4.8177e+00	-7.7979e-03	1.5363e-02	1.0000e+00	0.0000e+00
1.2391e+01	4.8177e+00	-7.6065e-03	1.6032e-02	1.0000e+00	0.0000e+00
1.2609e+01	4.8177e+00	-7.4987e-03	1.6399e-02	1.0000e+00	0.0000e+00
1.2826e+01	4.8177e+00	-7.4161e-03	1.6742e-02	1.0000e+00	0.0000e+00
1.3044e+01	4.8177e+00	-7.3565e-03	1.7041e-02	1.0000e+00	0.0000e+00
2.0721e-01	4.6001e+00	2.7946e-02	-1.1970e-02	1.0000e+00	0.0000e+00
4.2478e-01	4.6001e+00	3.0705e-02	-1.0945e-02	1.0000e+00	0.0000e+00
6.4235e-01	4.6001e+00	3.4226e-02	-9.6881e-03	1.0000e+00	0.0000e+00
8.5993e-01	4.6001e+00	3.8470e-02	-8.2872e-03	1.0000e+00	0.0000e+00
1.0775e+00	4.6001e+00	4.6378e-02	-5.6922e-03	1.0000e+00	0.0000e+00
1.2951e+00	4.6001e+00	5.6164e-02	-2.7264e-03	1.0000e+00	0.0000e+00
1.5126e+00	4.6001e+00	6.8004e-02	5.5229e-04	1.0000e+00	0.0000e+00
1.7302e+00	4.6001e+00	8.1802e-02	4.1242e-03	1.0000e+00	0.0000e+00
1.9478e+00	4.6001e+00	9.7186e-02	7.7432e-03	1.0000e+00	0.0000e+00
2.1654e+00	4.6001e+00	1.1362e-01	1.1242e-02	1.0000e+00	0.0000e+00
2.3829e+00	4.6001e+00	1.3032e-01	1.4520e-02	1.0000e+00	0.0000e+00
2.6005e+00	4.6001e+00	1.4610e-01	1.7400e-02	1.0000e+00	0.0000e+00
2.8181e+00	4.6001e+00	1.5988e-01	1.9766e-02	1.0000e+00	0.0000e+00
3.0356e+00	4.6001e+00	1.7049e-01	2.1538e-02	1.0000e+00	0.0000e+00
3.2532e+00	4.6001e+00	1.7705e-01	2.2613e-02	1.0000e+00	0.0000e+00
3.4708e+00	4.6001e+00	1.7845e-01	2.2990e-02	1.0000e+00	0.0000e+00
3.6884e+00	4.6001e+00	1.7441e-01	2.2718e-02	1.0000e+00	0.0000e+00
3.9059e+00	4.6001e+00	1.6512e-01	2.1868e-02	1.0000e+00	0.0000e+00
4.1235e+00	4.6001e+00	1.5162e-01	2.0573e-02	1.0000e+00	0.0000e+00
4.3411e+00	4.6001e+00	1.3490e-01	1.8997e-02	1.0000e+00	0.0000e+00
4.5586e+00	4.6001e+00	1.1618e-01	1.7285e-02	1.0000e+00	0.0000e+00
4.7762e+00	4.6001e+00	9.6708e-02	1.5604e-02	1.0000e+00	0.0000e+00
4.9938e+00	4.6001e+00	7.7851e-02	1.4065e-02	1.0000e+00	0.0000e+00
5.2114e+00	4.6001e+00	6.0546e-02	1.2727e-02	1.0000e+00	0.0000e+00
5.4289e+00	4.6001e+00	4.5467e-02	1.1640e-02	1.0000e+00	0.0000e+00
5.6465e+00	4.6001e+00	3.2763e-02	1.0790e-02	1.0000e+00	0.0000e+00
5.8641e+00	4.6001e+00	2.2518e-02	1.0138e-02	1.0000e+00	0.0000e+00
6.0816e+00	4.6001e+00	1.4617e-02	9.6337e-03	1.0000e+00	0.0000e+00
6.2992e+00	4.6001e+00	8.7803e-03	9.2124e-03	1.0000e+00	0.0000e+00
6.5168e+00	4.6001e+00	4.6791e-03	8.8179e-03	1.0000e+00	0.0000e+00
6.7344e+00	4.6001e+00	1.9550e-03	8.4120e-03	1.0000e+00	0.0000e+00
6.9519e+00	4.6001e+00	2.6560e-04	7.9649e-03	1.0000e+00	0.0000e+00
7.1695e+00	4.6001e+00	-6.8057e-04	7.4706e-03	1.0000e+00	0.0000e+00
7.3871e+00	4.6001e+00	-1.1228e-03	6.9404e-03	1.0000e+00	0.0000e+00
7.6046e+00	4.6001e+00	-1.2526e-03	6.4068e-03	1.0000e+00	0.0000e+00
7.8222e+00	4.6001e+00	-1.2208e-03	5.9072e-03	1.0000e+00	0.0000e+00
8.0398e+00	4.6001e+00	-1.1463e-03	5.4884e-03	1.0000e+00	0.0000e+00
8.2574e+00	4.6001e+00	-1.1194e-03	5.1938e-03	1.0000e+00	0.0000e+00
8.4749e+00	4.6001e+00	-1.2254e-03	5.0646e-03	1.0000e+00	0.0000e+00
8.6925e+00	4.6001e+00	-1.5280e-03	5.1265e-03	1.0000e+00	0.0000e+00
8.9101e+00	4.6001e+00	-2.0657e-03	5.3924e-03	1.0000e+00	0.0000e+00
9.1276e+00	4.6001e+00	-2.8493e-03	5.8537e-03	1.0000e+00	0.0000e+00
9.3452e+00	4.6001e+00	-3.8509e-03	6.4804e-03	1.0000e+00	0.0000e+00
9.5628e+00	4.6001e+00	-5.0125e-03	7.2301e-03	1.0000e+00	0.0000e+00
9.7804e+00	4.6001e+00	-6.2496e-03	8.0614e-03	1.0000e+00	0.0000e+00
9.9979e+00	4.6001e+00	-7.4386e-03	8.9132e-03	1.0000e+00	0.0000e+00
1.0215e+01	4.6001e+00	-8.4993e-03	9.7527e-03	1.0000e+00	0.0000e+00
1.0433e+01	4.6001e+00	-9.3433e-03	1.0573e-02	1.0000e+00	0.0000e+00
1.0651e+01	4.6001e+00	-9.9207e-03	1.1361e-02	1.0000e+00	0.0000e+00
1.0868e+01	4.6001e+00	-1.0215e-02	1.2133e-02	1.0000e+00	0.0000e+00
1.1086e+01	4.6001e+00	-1.0243e-02	1.2913e-02	1.0000e+00	0.0000e+00
1.1303e+01	4.6001e+00	-1.0063e-02	1.3716e-02	1.0000e+00	0.0000e+00
1.1521e+01	4.6001e+00	-9.7573e-03	1.4568e-02	1.0000e+00	0.0000e+00
1.1738e+01	4.6001e+00	-9.3794e-03	1.5476e-02	1.0000e+00	0.0000e+00
1.1956e+01	4.6001e+00	-9.0004e-03	1.6349e-02	1.0000e+00	0.0000e+00
1.2174e+01	4.6001e+00	-8.6580e-03	1.7184e-02	1.0000e+00	0.0000e+00
1.2391e+01	4.6001e+00	-8.3798e-03	1.7969e-02	1.0000e+00	0.0000e+00
1.2609e+01	4.6001e+00	-8.2280e-03	1.8402e-02	1.0000e+00	0.0000e+00
1.2826e+01	4.6001e+00	-8.1096e-03	1.8812e-02	1.0000e+00	0.0000e+00
1.3044e+01	4.6001e+00	-8.0225e-03	1.9167e-02	1.0000e+00	0.0000e+00
2.0721e-01	4.3825e+00	2.6535e-02	-1.6126e-02	1.0000e+00	0.0000e+00
4.2478e-01	4.3825e+00	3.0155e-02	-1.4830e-02	1.0000e+00	0.0000e+00
6.4235e-01	4.3825e+00	3.4729e-02	-1.3243e-02	1.0000e+00	0.0000e+00
8.5993e-01	4.3825e+00	4.0339e-02	-1.1592e-02	1.0000e+00	0.0000e+00
1.0775e+00	4.3825e+00	5.0650e-02	-8.4601e-03	1.0000e+00	0.0000e+00
1.2951e+00	4.3825e+00	6.3234e-02	-4.9371e-03	1.0000e+00	0.0000e+00
1.5126e+00	4.3825e+00	7.8302e-02	-1.1171e-03	1.0000e+00	0.0000e+00
1.7302e+00	4.3825e+00	9.5681e-02	2.9932e-03	1.0000e+00	0.0000e+00
1.9478e+00	4.3825e+00	1.1508e-01	7.0955e-03	1.0000e+00	0.0000e+00
2.1654e+00	4.3825e+00	1.3603e-01	1.0998e-02	1.0000e+00	0.0000e+00
2.3829e+00	4.3825e+00	1.5728e-01	1.4781e-02	1.0000e+00	0.0000e+00
2.6005e+00	4.3825e+00	1.7735e-01	1.8080e-02	1.0000e+00	0.0000e+00
2.8181e+00	4.3825e+00	1.9500e-01	2.0769e-02	1.0000e+00	0.0000e+00
3.0356e+00	4.3825e+00	2.0884e-01	2.2792e-02	1.0000e+00	0.0000e+00
3.2532e+00	4.3825e+00	2.1784e-01	2.4022e-02	1.0000e+00	0.0000e+00
3.4708e+00	4.3825e+00	2.2027e-01	2.4474e-02	1.0000e+00	0.0000e+00
3.6884e+00	4.3825e+00	2.1543e-01	2.4173e-02	1.0000e+00	0.0000e+00
3.9059e+00	4.3825e+00	2.0373e-01	2.3123e-02	1.0000e+00	0.0000e+00
4.1235e+00	4.3825e+00	1.8694e-01	2.1583e-02	1.0000e+00	0.0000e+00
4.3411e+00	4.3825e+00	1.6618e-01	1.9754e-02	1.0000e+00	0.0000e+00
4.5586e+00	4.3825e+00	1.4293e-01	1.7796e-02	1.0000e+00	0.0000e+00
4.7762e+00	4.3825e+00	1.1867e-01	1.5908e-02	1.0000e+00	0.0000e+00
4.9938e+00	4.3825e+00	9.5243e-02	1.4200e-02	1.0000e+00	0.0000e+00
5.2114e+00	4.3825e+00	7.3944e-02	1.2754e-02	1.0000e+00	0.0000e+00
5.4289e+00	4.3825e+00	5.5600e-02	1.1622e-02	1.0000e+00	0.0000e+00
5.6465e+00	4.3825e+00	4.0089e-02	1.0767e-02	1.0000e+00	0.0000e+00
5.8641e+00	4.3825e+00	2.7550e-02	1.0137e-02	1.0000e+00	0.0000e+00
6.0816e+00	4.3825e+00	1.7863e-02	9.6652e-03	1.0000e+00	0.0000e+00
6.2992e+00	4.3825e+00	1.0703e-02	9.2809e-03	1.0000e+00	0.0000e+00
6.5168e+00	4.3825e+00	5.6876e-03	8.9216e-03	1.0000e+00	0.0000e+00
6.7344e+00	4.3825e+00	2.4005e-03	8.5484e-03	1.0000e+00	0.0000e+00
6.9519e+00	4.3825e+00	3.8611e-04	8.1250e-03	1.0000e+00	0.0000e+00
7.1695e+00	4.3825e+00	-7.0624e-04	7.6430e-03	1.0000e+00	0.0000e+00
7.3871e+00	4.3825e+00	-1.1766e-03	7.1133e-03	1.0000e+00	0.0000e+00
7.6046e+00	4.3825e+00	-1.2599e-03	6.5772e-03	1.0000e+00	0.0000e+00
7.8222e+00	4.3825e+00	-1.1431e-03	6.0742e-03	1.0000e+00	0.0000e+00
8.0398e+00	4.3825e+00	-9.7308e-04	5.6558e-03	1.0000e+00	0.0000e+00
8.2574e+00	4.3825e+00	-8.5884e-04	5.3690e-03	1.0000e+00	0.0000e+00
8.4749e+00	4.3825e+00	-8.9933e-04	5.2643e-03	1.0000e+00	0.0000e+00
8.6925e+00	4.3825e+00	-1.2249e-03	5.3793e-03	1.0000e+00	0.0000e+00
8.9101e+00	4.3825e+00	-1.8874e-03	5.7339e-03	1.0000e+00	0.0000e+00
9.1276e+00	4.3825e+00	-2.9028e-03	6.3185e-03	1.0000e+00	0.0000e+00
9.3452e+00	4.3825e+00	-4.2369e-03	7.0965e-03	1.0000e+00	0.0000e+00
9.5628e+00	4.3825e+00	-5.8163e-03	8.0179e-03	1.0000e+00	0.0000e+00
9.7804e+00	4.3825e+00	-7.5313e-03	9.0364e-03	1.0000e+00	0.0000e+00
9.9979e+00	4.3825e+00	-9.2024e-03	1.0065e-02	1.0000e+00	0.0000e+00
1.0215e+01	4.3825e+00	-1.0659e-02	1.1052e-02	1.0000e+00	0.0000e+00
1.0433e+01	4.3825e+00	-1.1779e-02	1.1998e-02	1.0000e+00	0.0000e+00
1.0651e+01	4.3825e+00	-1.2502e-02	1.2887e-02	1.0000e+00	0.0000e+00
1.0868e+01	4.3825e+00	-1.2803e-02	1.3738e-02	1.0000e+00	0.0000e+00
1.1086e+01	4.3825e+00	-1.2709e-02	1.4586e-02	1.0000e+00	0.0000e+00
1.1303e+01	4.3825e+00	-1.2302e-02	1.5451e-02	1.0000e+00	0.0000e+00
1.1521e+01	4.3825e+00	-1.1710e-02	1.6387e-02	1.0000e+00	0.0000e+00
1.1738e+01	4.3825e+00	-1.1047e-02	1.7418e-02	1.0000e+00	0.0000e+00
1.1956e+01	4.3825e+00	-1.0415e-02	1.8413e-02	1.0000e+00	0.0000e+00
1.2174e+01	4.3825e+00	-9.8585e-03	1.9376e-02	1.0000e+00	0.0000e+00
1.2391e+01	4.3825e+00	-9.4134e-03	2.0294e-02	1.0000e+00	0.0000e+00
1.2609e+01	4.3825e+00	-9.1716e-03	2.0805e-02	1.0000e+00	0.0000e+00
1.2826e+01	4.3825e+00	-8.9877e-03	2.1296e-02	1.0000e+00	0.0000e+00
1.3044e+01	4.3825e+00	-8.8636e-03	2.1726e-02	1.0000e+00	0.0000e+00
2.0721e-01	4.1649e+00	2.2858e-02	-2.2988e-02	1.0000e+00	0.0000e+00
4.2478e-01	4.1649e+00	2.7738e-02	-2.1220e-02	1.0000e+00	0.0000e+00
6.4235e-01	4.1649e+00	3.3837e-02	-1.9063e-02	1.0000e+00	0.0000e+00
8.5993e-01	4.1649e+00	4.1467e-02	-1.6913e-02	1.0000e+00	0.0000e+00
1.0775e+00	4.1649e+00	5.5475e-02	-1.2814e-02	1.0000e+00	0.0000e+00
1.2951e+00	4.1649e+00	7.2290e-02	-8.2730e-03	1.0000e+00	0.0000e+00
1.5126e+00	4.1649e+00	9.2073e-02	-3.4659e-03	1.0000e+00	0.0000e+00
1.7302e+00	4.1649e+00	1.1454e-01	1.5997e-03	1.0000e+00	0.0000e+00
1.9478e+00	4.1649e+00	1.3955e-01	6.5112e-03	1.0000e+00	0.0000e+00
2.1654e+00	4.1649e+00	1.6672e-01	1.1021e-02	1.0000e+00	0.0000e+00
2.3829e+00	4.1649e+00	1.9381e-01	1.5468e-02	1.0000e+00	0.0000e+00
2.6005e+00	4.1649e+00	2.1904e-01	1.9247e-02	1.0000e+00	0.0000e+00
2.8181e+00	4.1649e+00	2.4144e-01	2.2224e-02	1.0000e+00	0.0000e+00
3.0356e+00	4.1649e+00	2.5926e-01	2.4425e-02	1.0000e+00	0.0000e+00
3.2532e+00	4.1649e+00	2.7155e-01	2.5678e-02	1.0000e+00	0.0000e+00
3.4708e+00	4.1649e+00	2.7537e-01	2.6108e-02	1.0000e+00	0.0000e+00
3.6884e+00	4.1649e+00	2.6958e-01	2.5728e-02	1.0000e+00	0.0000e+00
3.9059e+00	4.1649e+00	2.5528e-01	2.4342e-02	1.0000e+00	0.0000e+00
4.1235e+00	4.1649e+00	2.3471e-01	2.2487e-02	1.0000e+00	0.0000e+00
4.3411e+00	4.1649e+00	2.0888e-01	2.0391e-02	1.0000e+00	0.0000e+00
